,horse_id,name,bloodline,breed_type,gen,gender,coat,stable_name,class,race_count,placed_pct,win_pct,odds,rank,zed_url,img_url
259,7954,Dog on Fire,Buterin,elite,Z16,Filly,Firebrick,Flow’s Stable,4,208,0.25,0.08173076923076923,12.042265624999994,260,https://zed.run/racehorse/7954,https://img.zed.run/horses/B22222.svg
260,10650,Drop Top,Buterin,genesis,Z9,Mare,China Rose,[ZMU] Shadow Stable,4,54,0.2777777777777778,0.1111111111111111,9.573110047846901,261,https://zed.run/racehorse/10650,https://img.zed.run/horses/A8516E.svg
261,11976,Wait For The Drop,Buterin,genesis,Z10,Colt,Bright Cerulean,Kuda Racing,4,97,0.30927835051546393,0.07216494845360824,10.11029197080292,262,https://zed.run/racehorse/11976,https://img.zed.run/horses/1DACD6.svg
262,17667,Clopperfield,Szabo,elite,Z10,Filly,Cerulean Frost,Bark's Barn,4,25,0.32,0.12,15.32763157894737,263,https://zed.run/racehorse/17667,https://img.zed.run/horses/6D9BC3.svg
263,18270,Coach,Buterin,legendary,Z16,Mare,Copper Penny,LeBarn,4,109,0.23853211009174313,0.12844036697247707,11.766788321167883,264,https://zed.run/racehorse/18270,https://img.zed.run/horses/AD6F69.svg
264,14316,Walk It Like I Talk It,Buterin,genesis,Z10,Colt,Bleu De France,Fire Bud Ranch,4,28,0.32142857142857145,0.10714285714285714,14.582926829268292,265,https://zed.run/racehorse/14316,https://img.zed.run/horses/318CE7.svg
265,14267,Quintessa,Buterin,genesis,Z8,Mare,Electric Violet,The Mint Condition,4,67,0.26865671641791045,0.11940298507462686,11.299890109890107,266,https://zed.run/racehorse/14267,https://img.zed.run/horses/8F00FF.svg
266,19012,Indian Summer,Buterin,exclusive,Z25,Filly,Flex,There’s Ether to be made,4,33,0.30303030303030304,0.12121212121212122,9.873333333333333,267,https://zed.run/racehorse/19012,https://img.zed.run/horses/EEDC82.svg
267,14636,Rodeo Drive,Buterin,genesis,Z8,Mare,English Vermillion,Dukes of Stable,4,24,0.2916666666666667,0.125,9.355,268,https://zed.run/racehorse/14636,https://img.zed.run/horses/CC474B.svg
268,14024,Max 360,Buterin,genesis,Z8,Filly,Oval Orchid,My Little Ponies,4,12,0.25,0.16666666666666666,13.261538461538462,269,https://zed.run/racehorse/14024,https://img.zed.run/horses/DA70D6.svg
269,14542,Harbour Trick,Buterin,genesis,Z10,Colt,Fuzzy Wuzzy,Twice Removed Stables,4,14,0.42857142857142855,0.07142857142857142,23.298787878787884,270,https://zed.run/racehorse/14542,https://img.zed.run/horses/CC6666.svg
270,19329,Bang! Zoom!,Nakamoto,elite,Z9,Colt,Cinnabar,Sleepy Hollow,4,12,0.25,0.16666666666666666,12.673571428571426,271,https://zed.run/racehorse/19329,https://img.zed.run/horses/E34234.svg
271,15879,Nicole Guo,Finney,legendary,Z12,Mare,Antique White,Clamz Stable,4,45,0.28888888888888886,0.1111111111111111,14.541153846153842,272,https://zed.run/racehorse/15879,https://img.zed.run/horses/FAEBD7.svg
272,17170,Vapor,Nakamoto,exclusive,Z10,Mare,Cerulean Frost,Papa's Place,4,12,0.4166666666666667,0.08333333333333333,13.76625,273,https://zed.run/racehorse/17170,https://img.zed.run/horses/6D9BC3.svg
273,15403,Blue Powder,Buterin,legendary,Z13,Colt,Powder Blue,Valkyrie Racing,4,54,0.3333333333333333,0.09259259259259259,11.758421052631581,274,https://zed.run/racehorse/15403,https://img.zed.run/horses/B0E0E6.svg
274,17397,Hunger Strike,Buterin,exclusive,Z19,Colt,Burnt Umber,Khartoum Stables,4,43,0.3023255813953488,0.11627906976744186,14.783999999999994,275,https://zed.run/racehorse/17397,https://img.zed.run/horses/8A3324.svg
275,6621,Poison Gas,Finney,legendary,Z10,Colt,Chartreuse,Two Cups Stable,4,12,0.4166666666666667,0.08333333333333333,14.540389610389608,276,https://zed.run/racehorse/6621,https://img.zed.run/horses/7FFF00.svg
276,8200,Rey Skywalker,Nakamoto,exclusive,Z5,Mare,Electric Violet,⚡️Engel Racing ⚡️,4,76,0.2631578947368421,0.11842105263157894,10.86654205607477,277,https://zed.run/racehorse/8200,https://img.zed.run/horses/8F00FF.svg
277,11178,Atar!,Nakamoto,elite,Z6,Stallion,Chartreuse,Doofy Racing,4,58,0.22413793103448276,0.15517241379310345,9.342479784366573,278,https://zed.run/racehorse/11178,https://img.zed.run/horses/7FFF00.svg
278,14754,Tug,Buterin,genesis,Z9,Filly,Misty Rose,Ellement Estates,4,14,0.2857142857142857,0.14285714285714285,8.325285714285716,279,https://zed.run/racehorse/14754,https://img.zed.run/horses/FFE4E1.svg
279,14955,Pinot Noir,Buterin,genesis,Z8,Mare,Field Drab,The real Rohan horses,4,30,0.26666666666666666,0.13333333333333333,15.020454545454548,280,https://zed.run/racehorse/14955,https://img.zed.run/horses/6C541E.svg
280,17554,Island Sweet Skunk,Nakamoto,exclusive,Z8,Mare,Mystic Maroon,🌿High Horse Stables🌿,4,65,0.26153846153846155,0.12307692307692308,13.106419753086415,281,https://zed.run/racehorse/17554,https://img.zed.run/horses/B03060.svg
281,19282,Zemmol,Buterin,exclusive,Z24,Colt,Golden Rod,Legendary Stables,4,37,0.2972972972972973,0.10810810810810811,16.453589743589745,282,https://zed.run/racehorse/19282,https://img.zed.run/horses/EEE8AA.svg
282,16299,Our Lady,Buterin,exclusive,Z13,Filly,Amethyst,Honey B's Ranch,4,119,0.31092436974789917,0.058823529411764705,14.409024390243891,283,https://zed.run/racehorse/16299,https://img.zed.run/horses/9966CC.svg
283,15617,Jerry,Buterin,legendary,Z11,Mare,Caribbean Green,Amoralis,4,57,0.2982456140350877,0.10526315789473684,9.61407407407408,284,https://zed.run/racehorse/15617,https://img.zed.run/horses/00CC99.svg
284,4089,John Biscuit,Buterin,genesis,Z9,Colt,Caribbean Green,Mista Chow’s Wagons,4,93,0.27956989247311825,0.0967741935483871,11.777911392405064,285,https://zed.run/racehorse/4089,https://img.zed.run/horses/00CC99.svg
285,15501,Mochi Pancake,Buterin,legendary,Z13,Colt,Banana Mania,securethedub,4,74,0.2702702702702703,0.10810810810810811,12.165164835164832,286,https://zed.run/racehorse/15501,https://img.zed.run/horses/FAE7B5.svg
286,16887,Late Break,Buterin,legendary,Z18,Stallion,Hairy Canary,RNG Runners,4,128,0.25,0.109375,10.148406593406591,287,https://zed.run/racehorse/16887,https://img.zed.run/horses/FFFF99.svg
287,10204,I Like It Like That,Buterin,genesis,Z10,Colt,China Pink,The Garage,4,46,0.32608695652173914,0.08695652173913043,10.560740740740743,288,https://zed.run/racehorse/10204,https://img.zed.run/horses/DE6FA1.svg
288,9996,Saxappeal,Buterin,genesis,Z10,Mare,Burnt Sienna,BMO,4,59,0.288135593220339,0.1016949152542373,13.442868852459013,289,https://zed.run/racehorse/9996,https://img.zed.run/horses/E97451.svg
289,17351,Maximal Powers,Buterin,legendary,Z16,Filly,Anti-Flash White,Dukes of Stable,4,53,0.33962264150943394,0.09433962264150944,17.831999999999997,290,https://zed.run/racehorse/17351,https://img.zed.run/horses/F2F3F4.svg
290,15836,Manhattan Madam,Nakamoto,exclusive,Z6,Mare,Café Au Lait,BlackHole Sun,4,30,0.2,0.16666666666666666,11.115312500000002,291,https://zed.run/racehorse/15836,https://img.zed.run/horses/A67B5B.svg
291,14866,The Crush,Buterin,genesis,Z10,Colt,Amethyst,Mr Hands Home 4 Horsies,4,23,0.34782608695652173,0.08695652173913043,12.412758620689655,292,https://zed.run/racehorse/14866,https://img.zed.run/horses/9966CC.svg
292,14329,Big Cheese,Buterin,genesis,Z8,Stallion,Arylide Yellow,Zombie Racing ~☠️~,4,51,0.23529411764705882,0.13725490196078433,9.216301369863011,293,https://zed.run/racehorse/14329,https://img.zed.run/horses/E9D66B.svg
293,14856,Hunk of Spunk,Buterin,genesis,Z10,Colt,Air Superiority Blue,Red Slate Racing,4,188,0.26063829787234044,0.07446808510638298,11.127342192691028,294,https://zed.run/racehorse/14856,https://img.zed.run/horses/72A0C1.svg
294,11882,An Hour Later,Buterin,genesis,Z9,Stallion,Alabaster,MannaggiaCry,4,69,0.2463768115942029,0.11594202898550725,12.992460317460317,295,https://zed.run/racehorse/11882,https://img.zed.run/horses/F2F0E6.svg
295,6505,Grab The Glory,Buterin,genesis,Z10,Mare,AO,Woody's Ranch,4,130,0.26153846153846155,0.06153846153846154,14.2504,296,https://zed.run/racehorse/6505,https://img.zed.run/horses/008000.svg
296,18131,Lend Me Some Sugar,Buterin,elite,Z24,Mare,Thistle,HarleyBear Farms,4,51,0.23529411764705882,0.13725490196078433,10.63712121212121,297,https://zed.run/racehorse/18131,https://img.zed.run/horses/D8BFD8.svg
297,15412,Royal Racer,Buterin,legendary,Z15,Filly,Royal Blue,710 Toro Labs,4,101,0.297029702970297,0.07920792079207921,11.79361702127659,298,https://zed.run/racehorse/15412,https://img.zed.run/horses/4169E1.svg
298,11192,Twiggy,Buterin,legendary,Z14,Colt,Caribbean Green,Frontier Minds Racing,4,40,0.3,0.1,12.741506849315074,299,https://zed.run/racehorse/11192,https://img.zed.run/horses/00CC99.svg
299,15333,Cryptobabe,Finney,legendary,Z9,Stallion,Amethyst,CryptoBabes,4,82,0.23170731707317074,0.10975609756097561,12.348617021276603,300,https://zed.run/racehorse/15333,https://img.zed.run/horses/9966CC.svg
300,6504,We Fly As One,Buterin,genesis,Z10,Mare,Sir Aquamarine,Woody's Ranch,4,92,0.2826086956521739,0.07608695652173914,13.74217391304348,301,https://zed.run/racehorse/6504,https://img.zed.run/horses/7FFFD4.svg
301,17637,Days of Thunder,Nakamoto,cross,Z13,Colt,Battle Horse Gray,ScheminZMans Spirit,4,51,0.3137254901960784,0.09803921568627451,13.681111111111104,302,https://zed.run/racehorse/17637,https://img.zed.run/horses/848482.svg
302,16914,Down to mars,Buterin,legendary,Z13,Mare,AO,Mac thunder,4,37,0.3783783783783784,0.05405405405405406,13.008837209302326,303,https://zed.run/racehorse/16914,https://img.zed.run/horses/008000.svg
303,16836,Harold Thee Horse,Buterin,legendary,Z13,Stallion,Fire Opal,10 Bag Stables,4,19,0.3157894736842105,0.10526315789473684,11.6985,304,https://zed.run/racehorse/16836,https://img.zed.run/horses/E95C4B.svg
304,19088,Lola Bunny,Buterin,legendary,Z18,Filly,Champagne Papi,Spliffard's Saloon,4,37,0.32432432432432434,0.08108108108108109,8.325909090909093,305,https://zed.run/racehorse/19088,https://img.zed.run/horses/F1DDCF.svg
305,13849,Awesome Mover,Finney,genesis,Z7,Stallion,Air Superiority Blue,🍀 Iron Horse 🍀,4,15,0.4,0.06666666666666667,11.118125,306,https://zed.run/racehorse/13849,https://img.zed.run/horses/72A0C1.svg
306,12273,Cosmo Midnight,Buterin,genesis,Z10,Mare,Arylide Yellow,Ladywell Stud,4,30,0.3,0.1,10.092763157894737,307,https://zed.run/racehorse/12273,https://img.zed.run/horses/E9D66B.svg
307,19186,Let It Ride,Buterin,elite,Z14,Filly,Cinnabar,Ranch Amato,4,19,0.3157894736842105,0.10526315789473684,14.617272727272727,308,https://zed.run/racehorse/19186,https://img.zed.run/horses/E34234.svg
308,15108,Lowrider,Buterin,genesis,Z8,Mare,Taupe,The Whorse House,4,21,0.23809523809523808,0.14285714285714285,14.317083333333334,309,https://zed.run/racehorse/15108,https://img.zed.run/horses/483C32.svg
309,17790,Crystal Haze,Buterin,legendary,Z17,Mare,Celestial Blue,Rose City Ranch,4,113,0.2920353982300885,0.07079646017699115,11.772198581560282,310,https://zed.run/racehorse/17790,https://img.zed.run/horses/4997D0.svg
310,16751,Petey Jones,Nakamoto,exclusive,Z5,Colt,Alabaster,Bustard Road Racing,4,19,0.3157894736842105,0.10526315789473684,10.049166666666665,311,https://zed.run/racehorse/16751,https://img.zed.run/horses/F2F0E6.svg
311,17087,Bayshore Drive,Buterin,legendary,Z14,Colt,Air Superiority Blue,Space Ghost Stables,4,61,0.29508196721311475,0.08196721311475409,11.698387096774193,312,https://zed.run/racehorse/17087,https://img.zed.run/horses/72A0C1.svg
312,6918,Luxory,Szabo,exclusive,Z12,Colt,Golden Rod,Army Of Horses,4,126,0.25396825396825395,0.09523809523809523,10.767386363636353,313,https://zed.run/racehorse/6918,https://img.zed.run/horses/EEE8AA.svg
313,11510,Crown Halo,Buterin,genesis,Z10,Mare,Chrome Yellow,Blacklist,4,53,0.2641509433962264,0.11320754716981132,13.157342995169081,314,https://zed.run/racehorse/11510,https://img.zed.run/horses/FFA700.svg
314,10886,Cross Fit,Buterin,genesis,Z9,Mare,Cadet Blue,Breezy Stables,4,48,0.2916666666666667,0.08333333333333333,12.849428571428568,315,https://zed.run/racehorse/10886,https://img.zed.run/horses/5F9EA0.svg
315,15888,Violetto,Szabo,elite,Z11,Colt,Pale Violet,LB's Horse Racing Co.,4,33,0.36363636363636365,0.06060606060606061,11.471315789473683,316,https://zed.run/racehorse/15888,https://img.zed.run/horses/DB7093.svg
316,19356,Stay Mint,Finney,exclusive,Z13,Colt,Sir Aquamarine,DoughBoy215 Racing,4,15,0.26666666666666666,0.13333333333333333,14.138,317,https://zed.run/racehorse/19356,https://img.zed.run/horses/7FFFD4.svg
317,11023,Elusive Guest,Buterin,genesis,Z10,Filly,Shadow Fighter,Award Racing,4,26,0.34615384615384615,0.07692307692307693,13.486208791208798,318,https://zed.run/racehorse/11023,https://img.zed.run/horses/BFAFB2.svg
318,10646,Xicore,Buterin,legendary,Z12,Mare,Feldgrau,Zabs ultratrots,4,25,0.28,0.12,11.216164383561644,319,https://zed.run/racehorse/10646,https://img.zed.run/horses/4D5D53.svg
319,11001,Civil Guard,Buterin,genesis,Z10,Filly,Burnt Umber,KingBytor,4,13,0.23076923076923078,0.15384615384615385,10.553333333333331,320,https://zed.run/racehorse/11001,https://img.zed.run/horses/8A3324.svg
320,16263,Drive Rush,Finney,legendary,Z9,Stallion,China Pink,Well Equipped,4,70,0.2571428571428571,0.1,11.479756097560973,321,https://zed.run/racehorse/16263,https://img.zed.run/horses/DE6FA1.svg
321,16416,Reba Jam,Finney,legendary,Z13,Colt,Buff Gold,😎 PHISH's  FINNEY FARM,4,59,0.23728813559322035,0.11864406779661017,8.497530864197532,322,https://zed.run/racehorse/16416,https://img.zed.run/horses/F0DC82.svg
322,12242,Retaining Position,Buterin,genesis,Z8,Filly,Aggressive Azure,Finity Stables,4,11,0.36363636363636365,0.09090909090909091,12.429285714285713,323,https://zed.run/racehorse/12242,https://img.zed.run/horses/F0FFFF.svg
323,9609,Crazy Dream,Buterin,genesis,Z10,Colt,Chartreuse,Aloha Racing,4,13,0.38461538461538464,0.07692307692307693,8.85241758241758,324,https://zed.run/racehorse/9609,https://img.zed.run/horses/7FFF00.svg
324,14826,Semaj,Buterin,genesis,Z9,Colt,Celestial Blue,Peterson's Pastures,4,11,0.18181818181818182,0.18181818181818182,20.86083333333333,325,https://zed.run/racehorse/14826,https://img.zed.run/horses/4997D0.svg
325,11476,Sanctioned,Finney,genesis,Z7,Filly,Electric Violet,Relentless Stables,4,65,0.27692307692307694,0.09230769230769231,8.940344827586205,326,https://zed.run/racehorse/11476,https://img.zed.run/horses/8F00FF.svg
326,16498,Big Spending,Szabo,exclusive,Z8,Mare,Antique Brass,ZK85,4,13,0.38461538461538464,0.07692307692307693,12.505882352941178,327,https://zed.run/racehorse/16498,https://img.zed.run/horses/CD9575.svg
327,19507,Queen Elisabeth,Finney,legendary,Z11,Colt,Amethyst,Supreme Theramoe,4,89,0.2696629213483146,0.06741573033707865,11.660476190476187,328,https://zed.run/racehorse/19507,https://img.zed.run/horses/9966CC.svg
328,14924,Grateful Pie,Buterin,genesis,Z10,Stallion,Electric Violet,Diamond Hill,4,82,0.25609756097560976,0.07317073170731707,15.775057471264367,329,https://zed.run/racehorse/14924,https://img.zed.run/horses/8F00FF.svg
329,15479,Awesome Matthews,Buterin,legendary,Z12,Mare,Caribbean Green,Scary Stables,4,50,0.32,0.08,12.88679012345679,330,https://zed.run/racehorse/15479,https://img.zed.run/horses/00CC99.svg
330,15653,Hermoineigh,Szabo,exclusive,Z11,Filly,Space Sparkle,Abel's Stable,4,53,0.3018867924528302,0.07547169811320754,13.13735632183908,331,https://zed.run/racehorse/15653,https://img.zed.run/horses/4A646C.svg
331,10399,Rubber Soul,Buterin,legendary,Z18,Mare,Coral Wave,Mount Zwingli Meadows,4,36,0.3055555555555556,0.08333333333333333,13.915058823529408,332,https://zed.run/racehorse/10399,https://img.zed.run/horses/FF7F50.svg
332,15150,Right Hand,Finney,genesis,Z7,Filly,Fuzzy Wuzzy,Diamond Hands,4,24,0.25,0.125,13.005925925925922,333,https://zed.run/racehorse/15150,https://img.zed.run/horses/CC6666.svg
333,10013,Tropical Lightning,Buterin,genesis,Z10,Colt,Buff Gold,Woody's Ranch,4,93,0.2903225806451613,0.053763440860215055,13.958072289156632,334,https://zed.run/racehorse/10013,https://img.zed.run/horses/F0DC82.svg
334,10576,Dangerous Desire,Buterin,genesis,Z10,Mare,Feldgrau,FSED Exquisite Equines,4,76,0.3157894736842105,0.05263157894736842,11.702257019438454,335,https://zed.run/racehorse/10576,https://img.zed.run/horses/4D5D53.svg
335,11757,Cash Was King,Buterin,genesis,Z9,Filly,Stronghold Ivory,Retro Town Ranch,4,26,0.2692307692307692,0.11538461538461539,9.579807692307691,336,https://zed.run/racehorse/11757,https://img.zed.run/horses/CDCDC1.svg
336,15723,Breezy,Buterin,exclusive,Z31,Mare,Coyote Brown,Rocket Ranch,4,40,0.275,0.1,11.176461538461535,337,https://zed.run/racehorse/15723,https://img.zed.run/horses/81613C.svg
337,18082,War Machine,Buterin,exclusive,Z19,Mare,Feldgrau,The Mafia's Stable,4,79,0.31645569620253167,0.05063291139240506,14.426868686868687,338,https://zed.run/racehorse/18082,https://img.zed.run/horses/4D5D53.svg
338,8412,Einstein ,Nakamoto,elite,Z6,Colt,Cadet Blue,!!Doubleup Racing!!,4,46,0.2826086956521739,0.08695652173913043,13.507383177570087,339,https://zed.run/racehorse/8412,https://img.zed.run/horses/5F9EA0.svg
339,3935,Hidden Asset,Buterin,genesis,Z8,Colt,Taupe,Black Sun,4,67,0.23880597014925373,0.1044776119402985,11.438550724637679,340,https://zed.run/racehorse/3935,https://img.zed.run/horses/483C32.svg
340,17155,American Politics,Buterin,exclusive,Z10,Colt,Dartmouth Green,Florida Livin’,4,20,0.3,0.1,18.381904761904764,341,https://zed.run/racehorse/17155,https://img.zed.run/horses/00703C.svg
341,16817,The Implication,Szabo,exclusive,Z10,Stallion,Royal Blue,St. Able,4,18,0.3888888888888889,0.05555555555555555,12.000999999999998,342,https://zed.run/racehorse/16817,https://img.zed.run/horses/4169E1.svg
342,15404,Run The Jewels,Buterin,legendary,Z14,Filly,China Pink,Tin City Stables,4,36,0.3055555555555556,0.08333333333333333,17.893409090909092,343,https://zed.run/racehorse/15404,https://img.zed.run/horses/DE6FA1.svg
343,14601,Zara Bay,Buterin,genesis,Z9,Colt,Sienna,Terrapin Station Stable,4,92,0.2717391304347826,0.06521739130434782,13.217909090909096,344,https://zed.run/racehorse/14601,https://img.zed.run/horses/3C1414.svg
344,14095,Puff Puff Pass,Buterin,genesis,Z10,Filly,Desert Sand,Angels with Filthy Souls,4,18,0.3888888888888889,0.05555555555555555,18.504782608695656,345,https://zed.run/racehorse/14095,https://img.zed.run/horses/EDC9AF.svg
345,6437,Anything’s Possible,Szabo,legendary,Z6,Colt,Rosy Brown,Geek's Lodge,4,22,0.3181818181818182,0.09090909090909091,15.356249999999996,346,https://zed.run/racehorse/6437,https://img.zed.run/horses/BC8F8F.svg
346,12947,Down The Line,Buterin,genesis,Z9,Colt,Bittersweet Shimmer,Goinleft - Z,4,84,0.25,0.07142857142857142,13.30582938388626,347,https://zed.run/racehorse/12947,https://img.zed.run/horses/BF4F51.svg
347,15813,Her Royal Highness,Buterin,legendary,Z12,Filly,AO,Broken Stable,4,27,0.3333333333333333,0.07407407407407407,16.517111111111113,348,https://zed.run/racehorse/15813,https://img.zed.run/horses/008000.svg
348,17013,Love Island,Buterin,legendary,Z13,Filly,Firebrick,[ZMU] ISIS GénétiQ [§BA],4,31,0.2903225806451613,0.0967741935483871,13.303749999999997,349,https://zed.run/racehorse/17013,https://img.zed.run/horses/B22222.svg
349,9510,The Witch,Nakamoto,exclusive,Z5,Mare,Air Superiority Blue,Ladywell Stud,4,41,0.2682926829268293,0.0975609756097561,11.673255813953489,350,https://zed.run/racehorse/9510,https://img.zed.run/horses/72A0C1.svg
350,15931,Elongate,Finney,legendary,Z10,Colt,Fawn,POLT RACING,4,54,0.25925925925925924,0.09259259259259259,13.035573770491805,351,https://zed.run/racehorse/15931,https://img.zed.run/horses/E5AA70.svg
351,15612,Friends With Benefits,Buterin,legendary,Z11,Mare,Dark Byzantium,Escape From Lunacy,4,44,0.2727272727272727,0.09090909090909091,10.782307692307693,352,https://zed.run/racehorse/15612,https://img.zed.run/horses/5D3954.svg
352,12360,Old Sport,Buterin,genesis,Z10,Colt,Fiery Rose,Fauxthemoney Ranch,4,61,0.3114754098360656,0.06557377049180328,15.819793814432982,353,https://zed.run/racehorse/12360,https://img.zed.run/horses/FF5470.svg
353,7156,Zero Cash Bandit,Finney,legendary,Z10,Colt,Baker-Miller Pink,🐎SeaBiscuit|StudFarm🐎,4,75,0.28,0.05333333333333334,13.967611940298507,354,https://zed.run/racehorse/7156,https://img.zed.run/horses/FF91AF.svg
354,15188,Perfect Persuasion,Buterin,genesis,Z10,Mare,Feldgrau,Kraken Whips,4,31,0.22580645161290322,0.12903225806451613,14.035999999999998,355,https://zed.run/racehorse/15188,https://img.zed.run/horses/4D5D53.svg
355,15710,Napster,Buterin,exclusive,Z12,Colt,Burlywood,East Coast Stables,4,46,0.2826086956521739,0.08695652173913043,15.775671641791043,356,https://zed.run/racehorse/15710,https://img.zed.run/horses/DEB887.svg
356,16461,Bad Beat Ninja,Finney,legendary,Z10,Filly,Royal Blue,Stable of Contents,4,25,0.32,0.08,12.883333333333335,357,https://zed.run/racehorse/16461,https://img.zed.run/horses/4169E1.svg
357,14306,Tau Alpha,Buterin,genesis,Z8,Mare,Caribbean Green,Standard Stables,4,138,0.2318840579710145,0.07971014492753623,13.06845303867403,358,https://zed.run/racehorse/14306,https://img.zed.run/horses/00CC99.svg
358,16001,Lift The Veil,Nakamoto,exclusive,Z8,Filly,Baker-Miller Pink,Hurricam's Horses,4,124,0.21774193548387097,0.0967741935483871,18.638466666666673,359,https://zed.run/racehorse/16001,https://img.zed.run/horses/FF91AF.svg
359,18740,Jennifer Sutto,Buterin,cross,Z26,Filly,Brown Sugar,Running Justice,4,133,0.2556390977443609,0.07518796992481203,12.647924528301887,360,https://zed.run/racehorse/18740,https://img.zed.run/horses/AF6E4D.svg
360,14554,Dine N Dash,Buterin,genesis,Z9,Colt,Azure,Big Smalls,4,122,0.26229508196721313,0.06557377049180328,12.173979057591614,361,https://zed.run/racehorse/14554,https://img.zed.run/horses/007FFF.svg
361,14027,Shockers,Buterin,genesis,Z10,Filly,Alabaster,Spearmint Ponies,4,23,0.30434782608695654,0.08695652173913043,13.6552,362,https://zed.run/racehorse/14027,https://img.zed.run/horses/F2F0E6.svg
362,14147,Breadsticks,Buterin,genesis,Z9,Mare,Firebrick,TopTrot,4,25,0.24,0.12,11.254444444444447,363,https://zed.run/racehorse/14147,https://img.zed.run/horses/B22222.svg
363,17820,Colossus of Clout,Buterin,exclusive,Z13,Colt,Cosmic Latte,Square One,4,14,0.35714285714285715,0.07142857142857142,13.10875,364,https://zed.run/racehorse/17820,https://img.zed.run/horses/FFF8E7.svg
364,10052,Ferro Nero,Buterin,genesis,Z10,Stallion,Pale Violet,Woven Stable,4,153,0.28104575163398693,0.032679738562091505,18.19152671755725,365,https://zed.run/racehorse/10052,https://img.zed.run/horses/DB7093.svg
365,17055,Halfway Crook,Buterin,legendary,Z10,Colt,Big Dip O’Ruby,Smizzlife Stables,4,16,0.25,0.125,24.5295,366,https://zed.run/racehorse/17055,https://img.zed.run/horses/9C2542.svg
366,18791,Exeedme,Buterin,legendary,Z17,Filly,Sir Aquamarine,🐎 Emilias Horse Ranch 🐎,4,98,0.2653061224489796,0.08163265306122448,13.04548192771085,367,https://zed.run/racehorse/18791,https://img.zed.run/horses/7FFFD4.svg
367,9159,Hawking,Finney,exclusive,Z8,Stallion,Destiny,Digital Farms,4,12,0.3333333333333333,0.08333333333333333,10.710102040816325,368,https://zed.run/racehorse/9159,https://img.zed.run/horses/872657.svg
368,19052,Icy Frost,Buterin,legendary,Z12,Mare,Cerulean Frost,Inhalegas Thoroughbreds,4,14,0.35714285714285715,0.07142857142857142,15.211764705882354,369,https://zed.run/racehorse/19052,https://img.zed.run/horses/6D9BC3.svg
369,14725,American Odyssey,Buterin,genesis,Z8,Mare,Dark Moss,StallionSteve,4,23,0.30434782608695654,0.08695652173913043,9.0265625,370,https://zed.run/racehorse/14725,https://img.zed.run/horses/4A5D23.svg
370,9224,Pulsar,Nakamoto,elite,Z7,Colt,Cosmic Latte,Polka City Wonderhorses,4,83,0.25301204819277107,0.08433734939759036,14.097642276422771,371,https://zed.run/racehorse/9224,https://img.zed.run/horses/FFF8E7.svg
371,15644,Azul Cielo,Nakamoto,elite,Z10,Colt,Azure,Bay Area Thoroughbreds,4,97,0.29896907216494845,0.041237113402061855,12.905700934579436,372,https://zed.run/racehorse/15644,https://img.zed.run/horses/007FFF.svg
372,16315,I'm Gonna Git You Sucka,Buterin,legendary,Z20,Filly,Byzantium,Prussia Stables,4,85,0.24705882352941178,0.09411764705882353,11.786341463414635,373,https://zed.run/racehorse/16315,https://img.zed.run/horses/702963.svg
373,17468,Vincent Vega,Finney,exclusive,Z10,Colt,Arylide Yellow,GameBred Racing,4,53,0.2830188679245283,0.07547169811320754,17.233442622950818,374,https://zed.run/racehorse/17468,https://img.zed.run/horses/E9D66B.svg
374,13054,Messy Beautiful,Buterin,genesis,Z8,Stallion,Cyclamen,Walking,4,12,0.3333333333333333,0.08333333333333333,19.770826446280996,375,https://zed.run/racehorse/13054,https://img.zed.run/horses/F56FA1.svg
375,11662,Eminent Shadow,Buterin,genesis,Z10,Colt,Big Dip O’Ruby,Shady Lane Stables,4,29,0.2413793103448276,0.10344827586206896,14.925,376,https://zed.run/racehorse/11662,https://img.zed.run/horses/9C2542.svg
376,15103,Hazard Warning,Buterin,genesis,Z10,Colt,Brown Sugar,Green Hustla Stables,4,29,0.3103448275862069,0.06896551724137931,18.995588235294115,377,https://zed.run/racehorse/15103,https://img.zed.run/horses/AF6E4D.svg
377,13733,Chasing The Dragon,Finney,genesis,Z7,Colt,Alabaster,Supreme Theramoe,4,14,0.35714285714285715,0.07142857142857142,15.593703703703703,378,https://zed.run/racehorse/13733,https://img.zed.run/horses/F2F0E6.svg
378,17198,Jon Ryan,Buterin,exclusive,Z23,Stallion,Crimson Tide,Bad Girls Club,4,10,0.3,0.1,24.12166666666667,379,https://zed.run/racehorse/17198,https://img.zed.run/horses/DC143C.svg
379,9474,I'm Chill,Buterin,genesis,Z10,Mare,Sir Aquamarine,Dueling Peaks Stable,4,28,0.25,0.10714285714285714,10.6546511627907,380,https://zed.run/racehorse/9474,https://img.zed.run/horses/7FFFD4.svg
380,5409,Lucero,Buterin,exclusive,Z12,Mare,Field Drab,🌿High Horse Stables🌿,4,46,0.2608695652173913,0.08695652173913043,10.611827411167507,381,https://zed.run/racehorse/5409,https://img.zed.run/horses/6C541E.svg
381,18890,Mlayu,Nakamoto,elite,Z9,Filly,Chartreuse,Kuda Racing,4,66,0.22727272727272727,0.10606060606060606,9.63944444444444,382,https://zed.run/racehorse/18890,https://img.zed.run/horses/7FFF00.svg
